InformationDate,EnergyClassifier,DataSource,Location,Product,Fuel_Price
May 2013,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l) ,None
May 2013,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l),1114.45
May 2013,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l) ,None
May 2013,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l),802.328
May 2013,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l) ,None
May 2013,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg),2102.0
May 2013,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l),1210.0
May 2013,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l),1224.0
May 2013,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l),1224.0
May 2013,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l) ,None
May 2013,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l),1247.0
May 2013,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l) ,None
May 2013,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l),1145.45
May 2013,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l) ,None
May 2013,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l),1141.05
May 2013,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l) ,None
May 2013,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l) ,None
May 2012,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg),2124.0
May 2012,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l),1205.0
May 2012,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l) ,None
May 2012,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l),1205.0
May 2012,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg) ,None
May 2012,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l),1073.67
May 2012,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l) ,None
May 2012,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l),783.128
May 2012,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l) ,None
May 2012,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l),1222.0
May 2012,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l) ,None
May 2012,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l) ,None
May 2012,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l) ,None
May 2012,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l) ,None
May 2012,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l),1102.77
May 2012,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l) ,None
May 2012,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l),1098.37
May 2012,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l),825.028
May 2012,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l) ,None
May 2012,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg),None
May 2012,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg) ,None
May 2012,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l),1187.0
May 2012,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l) ,None
May 2012,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l) ,None
May 2012,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l),1187.0
May 2012,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l),1078.07
March 2024,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg) ,3535.00
March 2024,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg),None
March 2024,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg),None
March 2024,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l),None
March 2024,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l) ,2373.00
March 2024,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l),None
March 2024,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l) ,2373.00
March 2024,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l),None
March 2024,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l) ,2189.27
March 2024,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l),None
March 2024,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l) ,2169.87
March 2024,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l),None
March 2024,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l) ,1555.438
March 2024,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l),None
March 2024,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg) ,3831.00
March 2024,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l) ,2413.00
March 2024,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l),None
March 2024,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l) ,2413.00
March 2024,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l),None
March 2024,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l) ,2445.00
March 2024,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l),None
March 2024,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l) ,2261.27
March 2024,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l),None
March 2024,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l) ,2241.87
March 2024,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l),None
March 2024,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l) ,1647.938
March 2023,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l),None
March 2023,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l) ,2265.00
March 2023,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg),None
March 2023,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l),None
March 2023,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l) ,1596.958
March 2023,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l) ,2162.41
March 2023,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l),None
March 2023,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l) ,2171.81
March 2023,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l),None
March 2023,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l) ,2295.00
March 2023,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l),None
March 2023,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l),None
March 2023,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l) ,2265.00
March 2023,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg),None
March 2023,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg) ,3610.00
March 2023,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l) ,1517.758
March 2023,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l),None
March 2023,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg) ,3868.00
March 2023,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l),None
March 2023,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l) ,2230.00
March 2023,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l),None
March 2023,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l) ,2230.00
March 2023,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l) ,2106.61
March 2023,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l),None
March 2023,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l) ,2097.21
March 2023,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l),None
March 2022,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l) ,1318.69
March 2022,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l) ,1955.28
March 2022,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l),None
March 2022,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l),None
March 2022,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l) ,1948.88
March 2022,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l),None
March 2022,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l),None
March 2022,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg),None
March 2022,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg) ,3446
March 2022,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l) ,2088
March 2022,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l),None
March 2022,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l) ,2088
March 2022,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l) ,2160
March 2022,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l),None
March 2022,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l) ,2135
March 2022,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l) ,1236.79
March 2022,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l) ,1893.78
March 2022,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l),None
March 2022,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l),None
March 2022,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l),None
March 2022,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l) ,1887.38
March 2022,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg),None
March 2022,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg) ,3204
March 2022,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l),None
March 2022,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l) ,2135
March 2022,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l),None
March 2021,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l),None
March 2021,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg) ,2752
March 2021,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l),None
March 2021,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l) ,1615
March 2021,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l),None
March 2021,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l) ,845.69
March 2021,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l) ,1632
March 2021,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l),None
March 2021,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l) ,1416.82
March 2021,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l) ,764.59
March 2021,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l),None
March 2021,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg),None
March 2021,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l) ,1615
March 2021,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l),None
March 2021,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l) ,1562
March 2021,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l) ,1352.12
March 2021,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg),None
March 2021,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg) ,2988
March 2021,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l) ,1412.42
March 2021,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l),None
March 2021,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l),None
March 2021,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l),None
March 2021,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l) ,1562
March 2021,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l),None
March 2021,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l) ,1356.52
March 2021,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l),None
March 2020,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l),None
March 2020,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l) ,1584.0
March 2020,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l),None
March 2020,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l) ,1408.66
March 2020,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l),None
March 2020,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l) ,1403.26
March 2020,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l) ,1552.0
March 2020,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l) ,856.728
March 2020,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg),None
March 2020,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg) ,2571.0
March 2020,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l) ,1520.0
March 2020,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l),None
March 2020,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l),None
March 2020,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l) ,1552.0
March 2020,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg) ,2346.0
March 2020,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg),None
March 2020,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l) ,789.528
March 2020,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l) ,1349.06
March 2020,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l),None
March 2020,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l) ,1354.46
March 2020,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l),None
March 2020,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l) ,1520.0
March 2020,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l),None
March 2020,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l),None
March 2020,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l),None
March 2020,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l),None
March 2019,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l),None
March 2019,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l) ,1356.62
March 2019,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg) ,2409.0
March 2019,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg),None
March 2019,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l) ,899.678
March 2019,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l),None
March 2019,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l),None
March 2019,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l) ,1423.0
March 2019,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l),None
March 2019,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l) ,1423.0
March 2019,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l),None
March 2019,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l) ,1363.02
March 2019,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l),None
March 2019,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l) ,1405.42
March 2019,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l),None
March 2019,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg),None
March 2019,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg) ,2196.0
March 2019,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l),None
March 2019,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l) ,1460.0
March 2019,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l),None
March 2019,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l) ,1460.0
March 2019,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l),None
March 2019,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l) ,1482.0
March 2019,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l) ,1411.82
March 2019,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l),None
March 2019,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l) ,839.178
March 2018,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l),None
March 2018,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l) ,737.488
March 2018,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l),None
March 2018,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l) ,1170.93
March 2018,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg) ,2275.0
March 2018,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l) ,1176.33
March 2018,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l),None
March 2018,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l) ,1327.0
March 2018,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg) ,2073.0
March 2018,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l) ,1327.0
March 2018,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg),None
March 2018,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l),None
March 2018,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l),None
March 2018,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l) ,1354.0
March 2018,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l),None
March 2018,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l) ,1354.0
March 2018,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l) ,1376.0
March 2018,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l),None
March 2018,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l) ,1215.03
March 2018,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l),None
March 2018,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l) ,1209.63
March 2018,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l),None
March 2018,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l),None
March 2018,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg),None
March 2018,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l) ,795.388
March 2018,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l),None
March 2017,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg),2226.0
March 2017,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg) ,None
March 2017,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l) ,None
March 2017,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Illuminating Paraffin (c/l),750.588
March 2017,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l) ,None
March 2017,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.05% (c/l),1160.83
March 2017,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l) ,None
March 2017,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Diesel 0.005% (c/l),1163.23
March 2017,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l) ,None
March 2017,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,Liquefied Petroleum Gas (c/kg) ,None
March 2017,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l) ,None
March 2017,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 ULP (c/l),1330.0
March 2017,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l) ,None
March 2017,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,93 LRP (c/l),1330.0
March 2017,Liquid/gas Fuel,fuelsindustry.org.za,GAUTENG,95 ULP (c/l),1354.0
March 2017,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg),2038.0
March 2017,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l) ,None
March 2017,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l) ,None
March 2017,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l),1306.0
March 2017,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l) ,None
March 2017,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l),1124.83
March 2017,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l),1306.0
March 2017,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l),1122.43
March 2017,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l) ,None
March 2017,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l),695.988
March 2017,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l) ,None
March 2016,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l),1131.0
March 2016,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 LRP (c/l) ,None
March 2016,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l),1131.0
March 2016,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,95 ULP (c/l) ,None
March 2016,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l),928.87
March 2016,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.005% (c/l) ,None
March 2016,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l),925.47
March 2016,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Diesel 0.05% (c/l) ,None
March 2016,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l),552.028
March 2016,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Illuminating Paraffin (c/l) ,None
March 2016,Liquid/gas Fuel,fuelsindustry.org.za,COASTAL,Liquefied Petroleum Gas (c/kg),1773.0
